PolygonID,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,SubPolygonID,PointID,Longitude,Latitude
1,9,Airport,small,Sahnewal,LUH,terminal,VILD,LUH,http://en.wikipedia.org/wiki/Sahnewal_Airport,8,1,1,75.95707224,30.85035986
2,9,Airport,mid,Solapur,SSE,terminal,VASL,SSE,http://en.wikipedia.org/wiki/Solapur_Airport,8,1,1,75.93305977,17.62541518
3,9,Airport,mid,Birsa Munda,IXR,terminal,VERC,IXR,http://en.wikipedia.org/wiki/Birsa_Munda_Airport,8,1,1,85.32359704,23.3177246
4,9,Airport,mid,Ahwaz,AWZ,terminal,OIAW,AWZ,http://en.wikipedia.org/wiki/Ahwaz_Airport,8,1,1,48.74710654,31.34315856
5,9,Airport,mid and military,Gwalior,GWL,terminal,VIGR,GWL,http://en.wikipedia.org/wiki/Gwalior_Airport,8,1,1,78.21721865,26.2854877
6,9,Airport,mid,Hodeidah Int'l,HOD,terminal,OYHD,HOD,http://en.wikipedia.org/wiki/Hodeida_International_Airport,8,1,1,42.9710963,14.75525344
7,9,Airport,mid,Devi Ahilyabai Holkar Int'l,IDR,terminal,VAID,IDR,http://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport,8,1,1,75.8092915,22.72774919
8,9,Airport,mid,Gandhinagar,ISK,ramp,VANR,ISK,http://en.wikipedia.org/wiki/Gandhinagar_Airport,8,1,1,73.81056749,19.96602057
9,9,Airport,major and military,Chandigarh Int'l,IXC,terminal,VICG,IXC,http://en.wikipedia.org/wiki/Chandigarh_Airport,8,1,1,76.80172611,30.67072489
10,9,Airport,mid,Aurangabad,IXU,terminal,VAAU,IXU,http://en.wikipedia.org/wiki/Aurangabad_Airport,8,1,1,75.39584329,19.86729696
11,9,Airport,mid and military,Faisalabad Int'l,LYP,terminal,OPFA,LYP,http://en.wikipedia.org/wiki/Faisalabad_International_Airport,8,1,1,72.98781909,31.36274355
12,9,Airport,mid,Omsk Tsentralny,OMS,terminal,UNOO,OMS,http://en.wikipedia.org/wiki/Omsk_Tsentralny_Airport,8,1,1,73.31635954,54.95764829
13,9,Airport,mid,Novosibirsk Tolmachev,OVB,terminal,UNNT,OVB,http://en.wikipedia.org/wiki/Tolmachevo_Airport,8,1,1,82.66715245,55.00958471
14,9,Airport,mid and military,Zaporozhye Int'l,OZH,runway,UKDE,OZH,http://en.wikipedia.org/wiki/Zaporizhia_International_Airport,8,1,1,35.30187286,47.87326356
15,9,Airport,mid,Simpang Tiga,PKU,terminal,WIBB,PKU,http://en.wikipedia.org/wiki/Sultan_Syarif_Qasim_II_International_Airport,8,1,1,101.4465693,0.464600873
16,9,Airport,mid,Rota Int'l,ROP,terminal,PGRO,ROP,http://en.wikipedia.org/wiki/Rota_International_Airport,8,1,1,145.2439803,14.1717713
17,9,Airport,mid,Surgut,SGC,terminal,USRR,SGC,http://en.wikipedia.org/wiki/Surgut_Airport,8,1,1,73.40849648,61.34016722
18,9,Airport,mid,Tiruchirappalli,TRZ,terminal,VOTR,TRZ,http://en.wikipedia.org/wiki/Tiruchirappalli_Airport,8,1,1,78.70895787,10.76035713
19,9,Airport,mid,Turbat Int'l,TUK,terminal,OPTU,TUK,http://en.wikipedia.org/wiki/Turbat_International_Airport,8,1,1,63.02793335,25.98879459
20,9,Airport,mid,Quetta Int'l,UET,terminal,OPQT,UET,http://en.wikipedia.org/wiki/Quetta_International_Airport,8,1,1,66.94873115,30.24904319
21,9,Airport,mid,Zahedan Int'l,ZAH,terminal,OIZH,ZAH,http://en.wikipedia.org/wiki/Zahedan_International_Airport,8,1,1,60.90070856,29.4752942
22,9,Airport,mid and military,Abdul Rachman Saleh,MLG,ramp,WARA,MLG,http://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport,8,1,1,112.7114186,-7.929980028
23,9,Airport,mid,Barnaul,BAX,ramp,UNBB,BAX,http://en.wikipedia.org/wiki/Barnaul_Airport,8,1,1,83.55045321,53.36338508
24,9,Airport,military mid,Adampur,VIAX,runway,VIAX,,,8,1,1,75.75848285,31.43294224
25,9,Airport,military,Bareilly,VIBY,runway,VIBY,,http://en.wikipedia.org/wiki/Bareilly_Airport,8,1,1,79.45200269,28.42180872
26,9,Airport,small,Dhamial,OPQS,runway,OPQS,,http://en.wikipedia.org/wiki/Dhamial_Army_Airbase,8,1,1,73.03204984,33.56141463
27,9,Airport,major,Cheongju Int'l,CJJ,terminal,RKTU,CJJ,http://en.wikipedia.org/wiki/Cheongju_International_Airport,8,1,1,127.4959161,36.72202278
28,9,Airport,mid and military,Gwangju,KWJ,terminal,RKJJ,KWJ,http://en.wikipedia.org/wiki/Gwangju_Airport,8,1,1,126.8108395,35.14000514
29,9,Airport,mid,Daegu Int'l,TAE,terminal,RKTN,TAE,http://en.wikipedia.org/wiki/Daegu_Airport,8,1,1,128.6375377,35.8999278
30,9,Airport,mid,Ulsan,USN,terminal,RKPU,USN,http://en.wikipedia.org/wiki/Ulsan_Airport,8,1,1,129.355731,35.59289575
31,9,Airport,mid,Radin Inten II,WIIT,terminal,WIAT,TKG,http://en.wikipedia.org/wiki/Radin_Inten_II_Airport,8,1,1,105.1760604,-5.242566777
32,9,Airport,military,Allahabad,IXD,ramp,VIAL,IXD,http://en.wikipedia.org/wiki/Allahabad_Airport,8,1,1,81.73172715,25.44352203
33,9,Airport,mid,Chelyabinsk,CEK,terminal,USCC,CEK,http://en.wikipedia.org/wiki/Chelyabinsk_Airport,8,1,1,61.51225897,55.29779195
34,8,Airport,military mid,Tainan,TNN,ramp,RCNN,TNN,http://en.wikipedia.org/wiki/Tainan_Airport,10,1,1,120.2097333,22.95066792
35,8,Airport,military mid,Taichung,RMQ,ramp,RCMQ,RMQ,http://en.wikipedia.org/wiki/Taichung_Airport,10,1,1,120.6307035,24.26665556
36,8,Airport,mid,Rotterdam The Hague,RTM,terminal,EHRD,RTM,http://en.wikipedia.org/wiki/Rotterdam_The_Hague_Airport,10,1,1,4.43384435,51.94913019
37,8,Airport,mid,Voronezh-Chertovitskoye,VOZ,terminal,UUOO,VOZ,http://en.wikipedia.org/wiki/Voronezh_International_Airport,10,1,1,39.22544964,51.81261713
38,8,Airport,major,Liverpool John Lennon,LPL,ramp,EGGP,LPL,http://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,10,1,1,-2.858620658,53.33637511
39,8,Airport,mid,Vishakapatnam,VTZ,terminal,VEVZ,VTZ,http://en.wikipedia.org/wiki/Visakhapatnam_Airport,10,1,1,83.22352164,17.72795774
40,8,Airport,major,Sultan Hasanuddin Int'l,UPG,terminal,WAAA,UPG,http://en.wikipedia.org/wiki/Sultan_Hasanuddin_International_Airport,10,1,1,119.5456913,-5.058936895
41,8,Airport,mid,Vava'u Int'l,VAV,terminal,NFTV,VAV,http://en.wikipedia.org/wiki/Vava'u_International_Airport,10,1,1,-173.9680939,-18.58600586
42,8,Airport,major,Newcastle Int'l,NCL,terminal,EGNT,NCL,http://en.wikipedia.org/wiki/Newcastle_Airport,10,1,1,-1.710345784,55.03708486
43,8,Airport,mid,Goloson Int'l,LCE,terminal,MHLC,LCE,http://en.wikipedia.org/wiki/Golos%C3%B3n_International_Airport,10,1,1,-86.8514685,15.74515967
44,8,Airport,major,Madinah Int'l,MED,terminal,OEMA,MED,http://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,10,1,1,39.69913596,24.54423396
45,8,Airport,mid,Mirabel Int'l,YMX,terminal,CYMX,YMX,http://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport,10,1,1,-74.0287383,45.6832251
46,8,Airport,mid,Palanga Int'l,PLQ,terminal,EYPA,PLQ,http://en.wikipedia.org/wiki/Palanga_International_Airport,10,1,1,21.0974464,55.97134262
47,8,Airport,mid,Jaipur Int'l,JAI,terminal,VIJP,JAI,http://en.wikipedia.org/wiki/Jaipur_International_Airport,10,1,1,75.80101042,26.82117981
48,8,Airport,mid,Sonari,IXW,terminal,VEJS,IXW,http://en.wikipedia.org/wiki/Sonari_Airport,10,1,1,86.17246624,22.81541451
49,8,Airport,mid,Yenisehir,YEI,ramp,LTBR,YEI,http://en.wikipedia.org/wiki/Yeni%C5%9Fehir_Airport,10,1,1,29.54492,40.2555395
50,8,Airport,major,Sakirpasa,ADA,terminal,LTAF,ADA,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,10,1,1,35.29696143,36.98520906
51,8,Airport,mid,Kodiak,ADQ,ramp,PADQ,ADQ,http://en.wikipedia.org/wiki/Kodiak_Airport,10,1,1,-152.4856385,57.74859211
52,8,Airport,major,Amarillo Int'l,AMA,terminal,KAMA,AMA,http://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,10,1,1,-101.7053528,35.21840319
53,8,Airport,mid,Alice Springs,ASP,terminal,YBAS,ASP,http://en.wikipedia.org/wiki/Alice_Springs_Airport,10,1,1,133.902918,-23.801968
54,8,Airport,mid and military,Raja Sansi Int'l,ATQ,terminal,VIAR,ATQ,http://en.wikipedia.org/wiki/Raja_Sansi_International_Airport,10,1,1,74.80715597,31.70682203
55,8,Airport,mid,Biju Patnaik,BBI,terminal,VEBS,BBI,http://en.wikipedia.org/wiki/Biju_Patnaik_Airport,10,1,1,85.81688995,20.25266598
56,8,Airport,mid,Bethel,BET,runway,PABE,BET,http://en.wikipedia.org/wiki/Bethel_Airport,10,1,1,-161.838987,60.77873798
57,8,Airport,mid,Palonegro,BGA,terminal,SKBG,BGA,http://en.wikipedia.org/wiki/Palonegro_International_Airport,10,1,1,-73.18092077,7.127709154
58,8,Airport,major,Birmingham Int'l,BHM,terminal,KBHM,BHM,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),10,1,1,-86.75237736,33.56186728
59,8,Airport,mid,Broken Hill,BHQ,terminal,YBHI,BHQ,http://en.wikipedia.org/wiki/Broken_Hill_Airport,10,1,1,141.4704073,-31.99899674
60,8,Airport,major,Logan Int'l,BIL,terminal,KBIL,BIL,http://en.wikipedia.org/wiki/Billings_Logan_International_Airport,10,1,1,-108.5369294,45.80368557
61,8,Airport,mid,Bismarck Muni.,BIS,terminal,KBIS,BIS,http://en.wikipedia.org/wiki/Bismarck_Municipal_Airport,10,1,1,-100.7574713,46.77510667
62,8,Airport,mid,Del Bajio Int'l,BJX,terminal,MMLO,BJX,http://en.wikipedia.org/wiki/Del_Baj%C3%ADo_International_Airport,10,1,1,-101.4787534,20.98588712
63,8,Airport,mid,Benin,BNI,terminal,DNBE,BNI,http://en.wikipedia.org/wiki/Benin_Airport,10,1,1,5.60368256,6.317166892
64,8,Airport,major,Bourgas,BOJ,ramp,LBBG,BOJ,http://en.wikipedia.org/wiki/Burgas_Airport,10,1,1,27.51640937,42.56708355
65,8,Airport,major,Bremen,BRE,terminal,EDDW,BRE,http://en.wikipedia.org/wiki/Bremen_Airport,10,1,1,8.78586177,53.0522871
66,8,Airport,mid,Jacinto Lara Int'l,BRM,terminal,SVBM,BRM,http://en.wikipedia.org/wiki/Jacinto_Lara_International_Airport,10,1,1,-69.356102,10.0453
67,8,Airport,mid,Brownsville-South Padre Island Int'l,BRO,terminal,KBRO,BRO,http://en.wikipedia.org/wiki/Brownsville/South_Padre_Island_International_Airport,10,1,1,-97.43176534,25.90627435
68,8,Airport,major,Bristol Int'l,BRS,terminal,EGGD,BRS,http://en.wikipedia.org/wiki/Bristol_International_Airport,10,1,1,-2.710864691,51.38629342
69,8,Airport,major,Baton Rouge Metro,BTR,terminal,KBTR,BTR,http://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,10,1,1,-91.1567544,30.5326138
70,8,Airport,major,Bratislava-M.R. Stefanik,BTS,terminal,LZIB,BTS,http://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,10,1,1,17.199985,48.16983791
71,8,Airport,mid,Burlington Int'l,BTV,terminal,KBTV,BTV,http://en.wikipedia.org/wiki/Burlington_International_Airport,10,1,1,-73.15507878,44.4692066
72,8,Airport,major,Columbia Metro,CAE,terminal,KCAE,CAE,http://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport,10,1,1,-81.10933524,33.93420546
73,8,Airport,major,Calicut Int'l,CCJ,terminal,VOCL,CCJ,http://en.wikipedia.org/wiki/Calicut_International_Airport,10,1,1,75.95099306,11.13955205
74,8,Airport,mid,Cocos (Keeling) Islands,CCK,terminal,YPCC,CCK,http://en.wikipedia.org/wiki/Cocos_(Keeling)_Islands_Airport,10,1,1,96.82874721,-12.1851586
75,8,Airport,mid,Corfu Int'l (Ioannis Kapodistrias),CFU,terminal,LGKR,CFU,http://en.wikipedia.org/wiki/Corfu_International_Airport,10,1,1,19.91475616,39.60675545
76,8,Airport,major,Changchun Longjia Int'l,CGQ,terminal,ZYCC,CGQ,http://en.wikipedia.org/wiki/Changchun_Longjia_International_Airport,10,1,1,125.6904568,43.99301148
77,8,Airport,major and military,Charleston Int'l,CHS,terminal,KCHS,CHS,http://en.wikipedia.org/wiki/Charleston_International_Airport,10,1,1,-80.03693374,32.88453016
78,8,Airport,mid,Coimbatore,CJB,terminal,VOCB,CJB,http://en.wikipedia.org/wiki/Coimbatore_Airport,10,1,1,77.03889377,11.03014151
79,8,Airport,mid,Someseni,CLJ,ramp,LRCL,CLJ,http://en.wikipedia.org/wiki/Cluj-Napoca_International_Airport,10,1,1,23.68698127,46.78266263
80,8,Airport,mid,Ignacio Agramonte,CMW,terminal,MUCM,CMW,http://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport,10,1,1,-77.84510399,21.42470373
81,8,Airport,major,Casper/Natrona County Int'l,CPR,terminal,KCPR,CPR,http://en.wikipedia.org/wiki/Casper/Natrona_County_International_Airport,10,1,1,-106.4644448,42.89719005
82,8,Airport,major,Clark Int'l,CRK,ramp,RPLC,CRK,http://en.wikipedia.org/wiki/Clark_International_Airport,10,1,1,120.5507702,15.18764224
83,8,Airport,major and military,Yeager,CRW,terminal,KCRW,CRW,http://en.wikipedia.org/wiki/Yeager_Airport,10,1,1,-81.59641647,38.37059144
84,8,Airport,major,Catania Fontanarossa,CTA,terminal,LICC,CTA,http://en.wikipedia.org/wiki/Catania-Fontanarossa_Airport,10,1,1,15.0674605,37.4700728
85,8,Airport,mid,Chetumal Int'l,CTM,terminal,MMCM,CTM,http://en.wikipedia.org/wiki/Chetumal_International_Airport,10,1,1,-88.32426004,18.50643423
86,8,Airport,major,Cardiff,CWL,terminal,EGFF,CWL,http://en.wikipedia.org/wiki/Cardiff_Airport,10,1,1,-3.339568764,51.39862209
87,8,Airport,mid,Gerrard Smith,CYB,terminal,MWCB,CYB,http://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport,10,1,1,-79.87946164,19.6898654
88,8,Airport,mid,Cozumel Int'l,CZM,terminal,MMCZ,CZM,http://en.wikipedia.org/wiki/Cozumel_International_Airport,10,1,1,-86.93040641,20.51155438
89,8,Airport,major,James M. Cox Dayton Int'l,DAY,terminal,KDAY,DAY,http://en.wikipedia.org/wiki/Dayton_International_Airport,10,1,1,-84.22045942,39.89904029
90,8,Airport,mid,Dubbo,DBO,approximate,YSDU,DBO,http://en.wikipedia.org/wiki/Dubbo_Airport,10,1,1,148.569717,-32.218681
91,8,Airport,major,Washington Nat'l,DCA,terminal,KDCA,DCA,http://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,10,1,1,-77.04333739,38.8537162
92,8,Airport,mid,Durango Int'l,DGO,terminal,MMDO,DGO,http://en.wikipedia.org/wiki/General_Guadalupe_Victoria_International_Airport,10,1,1,-104.533846,24.12619483
93,8,Airport,mid,Voloskoye,DNK,terminal,UKDD,DNK,http://en.wikipedia.org/wiki/Dnipropetrovsk_International_Airport,10,1,1,35.09390602,48.3675718
94,8,Airport,major,Donetsk,DOK,terminal,UKCC,DOK,http://en.wikipedia.org/wiki/Donetsk_International_Airport,10,1,1,37.74480856,48.06916713
95,8,Airport,mid,Santa Bernardina Int'l,DZO,runway,SUDU,DZO,http://en.wikipedia.org/wiki/Santa_Bernardina_International_Airport,10,1,1,-56.49926362,-33.35910845
96,8,Airport,major,Edinburgh Int'l,EDI,terminal,EGPH,EDI,http://en.wikipedia.org/wiki/Edinburgh_Airport,10,1,1,-3.364284685,55.94855401
97,8,Airport,mid,Terrance B. Lettsome Int'l,EIS,terminal,TUPJ,EIS,http://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport,10,1,1,-64.53715144,18.44436186
98,8,Airport,mid,Elko Reg.,EKO,terminal,KEKO,EKO,http://en.wikipedia.org/wiki/Elko_Regional_Airport,10,1,1,-115.7864792,40.82760588
99,8,Airport,mid,Ensenada,ESE,ramp,MMES,ESE,http://en.wikipedia.org/wiki/Ensenada_Airport,10,1,1,-116.5957244,31.79771398
100,8,Airport,mid,Vagar,FAE,approximate,EKVG,FAE,http://en.wikipedia.org/wiki/V%C3%A1gar_Airport,10,1,1,-7.2708,62.0625
101,8,Airport,mid and military,Hector Int'l,FAR,terminal,KFAR,FAR,http://en.wikipedia.org/wiki/Hector_International_Airport,10,1,1,-96.82545613,46.91981788
102,8,Airport,mid,Fresno Yosemite Int'l,FAT,terminal,KFAT,FAT,http://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport,10,1,1,-119.7200013,36.76981284
103,8,Airport,mid,Flagstaff Pulliam,FLG,terminal,KFLG,FLG,http://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport,10,1,1,-111.6746562,35.13891168
104,8,Airport,mid,Mundo Maya Int'l,FRS,terminal,MGTK,FRS,http://en.wikipedia.org/wiki/Mundo_Maya_International_Airport,10,1,1,-89.87784042,16.91497416
105,8,Airport,mid,Sioux Falls Reg.,FSD,terminal,KFSD,FSD,http://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport,10,1,1,-96.7313831,43.5801935
106,8,Airport,major,Spokane Int'l,GEG,terminal,KGEG,GEG,http://en.wikipedia.org/wiki/Spokane_International_Airport,10,1,1,-117.5368366,47.62547813
107,8,Airport,mid,Exuma Int'l,GGT,terminal,MYEF,GGT,http://en.wikipedia.org/wiki/Exuma_International_Airport,10,1,1,-75.87261309,23.56388291
108,8,Airport,mid,Gibraltar,GIB,runway,LXGB,GIB,http://en.wikipedia.org/wiki/Gibraltar_Airport,10,1,1,-5.3467718,36.15127475
109,8,Airport,mid,Gerald R. Ford Int'l,GRR,terminal,KGRR,GRR,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,10,1,1,-85.52957321,42.8847776
110,8,Airport,major,Triad Int'l,GSO,terminal,KGSO,GSO,http://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport,10,1,1,-79.93648676,36.1053782
111,8,Airport,mid,Great Falls Int'l,GTF,terminal,KGTF,GTF,http://en.wikipedia.org/wiki/Great_Falls_International_Airport,10,1,1,-111.3566847,47.48227073
112,8,Airport,major,Gaziantep Oguzeli Int'l,GZT,terminal,LTAJ,GZT,http://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport,10,1,1,37.47380325,36.94536334
113,8,Airport,mid,Hubli,HBX,terminal,VAHB,HBX,http://en.wikipedia.org/wiki/Hubli_Airport,10,1,1,75.08631557,15.35918334
114,8,Airport,mid,Hat Yai Int'l,HDY,terminal,VTSS,HDY,http://en.wikipedia.org/wiki/Hat_Yai_International_Airport,10,1,1,100.3937513,6.936342319
115,8,Airport,mid,Hefei-Luogang,HFE,ramp,ZSOF,HFE,http://en.wikipedia.org/wiki/Hefei_Luogang_International_Airport,10,1,1,117.304197,31.77985768
116,8,Airport,major,Hurghada Int'l,HRG,terminal,HEGN,HRG,http://en.wikipedia.org/wiki/Hurghada_International_Airport,10,1,1,33.80716064,27.18042609
117,8,Airport,major,Kharkov Int'l,HRK,ramp,UKHH,HRK,http://en.wikipedia.org/wiki/Kharkiv_International_Airport,10,1,1,36.28220108,49.92153606
118,8,Airport,major,Huntsville Int'l,HSV,terminal,KHSV,HSV,http://en.wikipedia.org/wiki/Huntsville_International_Airport,10,1,1,-86.77494306,34.64833446
119,8,Airport,mid,Ibadan,IBA,ramp,DNIB,IBA,http://en.wikipedia.org/wiki/Ibadan_Airport,10,1,1,3.973813343,7.360343973
120,8,Airport,major,Kansas City Int'l,ICT,terminal,KICT,ICT,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,10,1,1,-97.42873877,37.65292796
121,8,Airport,mid,Wilmington Int'l,ILM,terminal,KILM,ILM,http://en.wikipedia.org/wiki/Wilmington_International_Airport,10,1,1,-77.91037566,34.26678407
122,8,Airport,mid,Ilorin Int'l,ILR,terminal,DNIL,ILR,http://en.wikipedia.org/wiki/Ilorin_International_Airport,10,1,1,4.494840388,8.435376519
123,8,Airport,mid,Falls Int'l,INL,terminal,KINL,INL,http://en.wikipedia.org/wiki/Falls_International_Airport,10,1,1,-93.39800276,48.56599308
124,8,Airport,mid,Inverness,INV,terminal,EGPE,INV,http://en.wikipedia.org/wiki/Inverness_Airport,10,1,1,-4.063591756,57.53950029
125,8,Airport,mid,Imperial Cty.,IPL,terminal,KIPL,IPL,http://en.wikipedia.org/wiki/Imperial_County_Airport,10,1,1,-115.5719956,32.83395867
126,8,Airport,mid,Jammu,IXJ,terminal,VIJU,IXJ,http://en.wikipedia.org/wiki/Jammu_Airport,10,1,1,74.84230776,32.68104289
127,8,Airport,mid,Madurai,IXM,terminal,VOMD,IXM,http://en.wikipedia.org/wiki/Madurai_Airport,10,1,1,78.09113949,9.837186279
128,8,Airport,major and military,Jodhpur,JDH,terminal,VIJO,JDH,http://en.wikipedia.org/wiki/Jodhpur_Airport,10,1,1,73.05054919,26.26376235
129,8,Airport,mid,Jabalpur,JLR,terminal,VAJB,JLR,http://en.wikipedia.org/wiki/Jabalpur_Airport,10,1,1,80.05874389,23.18453287
130,8,Airport,mid,Kilimanjaro Int'l,JRO,terminal,HTKJ,JRO,http://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,10,1,1,37.06518961,-3.42444496
131,8,Airport,mid,Kaduna,KAD,terminal,DNKA,KAD,http://en.wikipedia.org/wiki/Kaduna_Airport,10,1,1,7.325253474,10.69461929
132,8,Airport,mid,Kananga,KGA,terminal,FZUA,KGA,http://en.wikipedia.org/wiki/Kananga_Airport,10,1,1,22.47833325,-5.900166562
133,8,Airport,mid,Kumasi,KMS,terminal,DGSI,KMS,http://en.wikipedia.org/wiki/Kumasi_Airport,10,1,1,-1.592575266,6.714606388
134,8,Airport,mid,Vina del Mar,KNA,ramp,SCVM,KNA,http://en.wikipedia.org/wiki/Vi%C3%B1a_del_Mar_Airport,10,1,1,-71.48060254,-32.94839177
135,8,Airport,mid,Kanpur,KNU,terminal,VIKA,KNU,http://en.wikipedia.org/wiki/Kanpur_Airport,10,1,1,80.36753388,26.43883345
136,8,Airport,mid,Kona Int'l at Keahole,KOA,terminal,PHKO,KOA,http://en.wikipedia.org/wiki/Kona_International_Airport,10,1,1,-156.0408895,19.73709914
137,8,Airport,mid,Kirkwall,KOI,ramp,EGPA,KOI,http://en.wikipedia.org/wiki/Kirkwall_Airport,10,1,1,-2.901378495,58.95442888
138,8,Airport,mid,Kota,KTU,terminal,VIKO,KTU,http://en.wikipedia.org/wiki/Kota_Airport,10,1,1,75.85049779,25.16341872
139,8,Airport,major and military,Konya,KYA,terminal,LTAN,KYA,http://en.wikipedia.org/wiki/Konya_Airport,10,1,1,32.57567327,37.98399455
140,8,Airport,major,Blue Grass,LEX,terminal,KLEX,LEX,http://en.wikipedia.org/wiki/Blue_Grass_Airport,10,1,1,-84.59826819,38.03742732
141,8,Airport,mid,Lihue,LIH,terminal,PHLI,LIH,http://en.wikipedia.org/wiki/Lihu'e_Airport,10,1,1,-159.3490843,21.97812432
142,8,Airport,major,Little Rock National,LIT,terminal,KLIT,LIT,http://en.wikipedia.org/wiki/Little_Rock_National_Airport,10,1,1,-92.22058813,34.72843004
143,8,Airport,mid,Los Mochis,LMM,ramp,MMLM,LMM,http://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport,10,1,1,-109.0826946,25.68850883
144,8,Airport,mid,Venustiano Carranza Int'l,LOV,runway,MMMV,LOV,http://en.wikipedia.org/wiki/Venustiano_Carranza_International_Airport,10,1,1,-101.46496,26.95539272
145,8,Airport,mid,Laredo Int'l,LRD,terminal,KLRD,LRD,http://en.wikipedia.org/wiki/Laredo_International_Airport,10,1,1,-99.4556604,27.54366572
146,8,Airport,mid,Sumburgh,LSI,runway,EGPB,LSI,http://en.wikipedia.org/wiki/Sumburgh_Airport,10,1,1,-1.288060688,59.87668996
147,8,Airport,major,Bassel Al-Assad Int'l,LTK,terminal,OSLK,LTK,http://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,10,1,1,35.94424071,35.40731146
148,8,Airport,major,London Luton,LTN,terminal,EGGW,LTN,http://en.wikipedia.org/wiki/London_Luton_Airport,10,1,1,-0.376227267,51.88029526
149,8,Airport,mid,Svalbard Longyear,LYR,terminal,ENSB,LYR,http://en.wikipedia.org/wiki/Svalbard_Airport%2C_Longyear,10,1,1,15.495229,78.246717
150,8,Airport,mid,Sangster Int'l,MBJ,runway,MKJS,MBJ,http://en.wikipedia.org/wiki/Sangster_International_Airport,10,1,1,-77.91839076,18.50115493
151,8,Airport,mid,Mandalay Int'l,MDL,terminal,VYMD,MDL,http://en.wikipedia.org/wiki/Mandalay_International_Airport,10,1,1,95.9706536,21.70554907
152,8,Airport,major,Chicago Midway Int'l,MDW,terminal,KMDW,MDW,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,10,1,1,-87.74212669,41.78834926
153,8,Airport,mid and military,Eloy Alfaro Int'l,MEC,runway,SEMT,MEC,http://en.wikipedia.org/wiki/Manta_Air_Base,10,1,1,-80.6833846,-0.949557002
154,8,Airport,major,Montgomery Reg.,MGM,terminal,KMGM,MGM,http://en.wikipedia.org/wiki/Montgomery_Regional_Airport,10,1,1,-86.39030746,32.30458799
155,8,Airport,major,Manchester-Boston Reg.,MHT,terminal,KMHT,MHT,http://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,10,1,1,-71.43752391,42.92791399
156,8,Airport,mid,Maiduguri Int'l,DNMA,terminal,DNMA,MIU,http://en.wikipedia.org/wiki/Maiduguri_International_Airport,10,1,1,13.08513902,11.85347132
157,8,Airport,mid,Mbuji Mayi,MJM,terminal,FZWA,MJM,http://en.wikipedia.org/wiki/Mbuji_Mayi_Airport,10,1,1,23.5721092,-6.124845413
158,8,Airport,mid,Minot Int'l,MOT,terminal,KMOT,MOT,http://en.wikipedia.org/wiki/Minot_International_Airport,10,1,1,-101.2913855,48.25560492
159,8,Airport,mid,Missoula Int'l,MSO,terminal,KMSO,MSO,http://en.wikipedia.org/wiki/Missoula_International_Airport,10,1,1,-114.0836949,46.91876048
160,8,Airport,mid,Gen R.S. Taboada Int'l,MXL,terminal,MMML,MXL,http://en.wikipedia.org/wiki/General_Rodolfo_S%C3%A1nchez_Taboada_International_Airport,10,1,1,-115.247874,32.62856433
161,8,Airport,major,Malpensa,MXP,terminal,LIMC,MXP,http://en.wikipedia.org/wiki/Malpensa_Airport,10,1,1,8.712959535,45.62744051
162,8,Airport,mid,Norfolk Island,NLK,terminal,YSNF,NLK,http://en.wikipedia.org/wiki/Norfolk_Island_Airport,10,1,1,167.9433941,-29.03515926
163,8,Airport,major,Nurnberg,NUE,terminal,EDDN,NUE,http://en.wikipedia.org/wiki/Nuremberg_Airport,10,1,1,11.07741797,49.49450522
164,8,Airport,major,Odessa Int'l,ODS,terminal,UKOO,ODS,http://en.wikipedia.org/wiki/Odessa_International_Airport,10,1,1,30.67683083,46.44062688
